	label
8596	5
8597	5
8598	5
8599	5
8600	5
8601	5
8602	5
8603	5
8604	5
8605	5
8606	5
8607	5
8608	5
8609	5
8610	5
8611	5
8612	5
8613	5
8614	5
8615	5
8616	5
8617	5
8618	5
8619	5
8620	5
8621	5
8622	5
8623	5
8624	5
8625	5
8626	5
8627	5
8628	5
8629	5
8630	5
8631	5
8632	5
8633	5
8634	5
8635	5
8636	5
8637	5
8638	5
8639	5
8640	5
8641	5
8642	5
8643	5
8644	5
8645	5
8646	5
8647	5
8648	5
8649	5
8650	5
8651	5
8652	5
8653	5
8654	5
8655	5
8656	5
8657	5
8658	5
8659	5
8660	5
8661	5
8662	5
8663	5
8664	5
8665	5
8666	5
8667	5
8668	5
8669	5
8670	5
8671	5
8672	5
8673	5
8674	5
8675	5
8676	5
8677	5
8678	5
8679	5
8680	5
8681	5
8682	5
8683	5
8684	5
8685	5
8686	5
8687	5
8688	5
8689	5
8690	5
8691	5
8692	5
8693	5
8694	5
8695	5
8696	5
8697	5
8698	5
8699	5
8700	5
8701	5
8702	5
8703	5
8704	5
8705	5
8706	5
8707	5
8708	5
8709	5
8710	5
8711	5
8712	5
8713	5
8714	5
8715	5
8716	5
8717	5
8718	5
8719	5
8720	5
8721	5
8722	5
8723	5
8724	5
8725	5
8726	5
8727	5
8728	5
8729	5
8730	5
8731	5
8732	5
8733	5
8734	5
8735	5
8736	5
8737	5
8738	5
8739	5
8740	5
8741	5
8742	5
8743	5
8744	5
8745	5
8746	5
8747	5
8748	5
8749	5
8750	5
8751	5
8752	5
8753	5
8754	5
8755	5
8756	5
8757	5
8758	5
8759	5
8760	5
8761	5
8762	5
8763	5
8764	5
8765	5
8766	5
8767	5
8768	5
8769	5
8770	5
8771	5
8772	5
8773	5
8774	5
8775	5
8776	5
8777	5
8778	5
8779	5
8780	5
8781	5
8782	5
8783	5
8784	5
8785	5
8786	5
8787	5
8788	5
8789	5
8790	5
8791	5
8792	5
8793	5
8794	5
8795	5
8796	5
8797	5
8798	5
8799	5
8800	5
8801	5
8802	5
8803	5
8804	5
8805	5
8806	5
8807	5
8808	5
8809	5
8810	5
8811	5
8812	5
8813	5
8814	5
8815	5
8816	5
8817	5
8818	5
8819	5
8820	5
8821	5
8822	5
8823	5
8824	5
8825	5
8826	5
8827	5
8828	5
8829	5
8830	5
8831	5
8832	5
8833	5
8834	5
8835	5
8836	5
8837	5
8838	5
8839	5
8840	5
8841	5
8842	5
8843	5
8844	5
8845	5
8846	5
8847	5
8848	5
8849	5
8850	5
8851	5
8852	5
8853	5
8854	5
8855	5
8856	5
8857	5
8858	5
8859	5
8860	5
8861	5
8862	5
8863	5
8864	5
8865	5
8866	5
8867	5
8868	5
8869	5
8870	5
8871	5
8872	5
8873	5
8874	5
8875	5
8876	5
8877	5
8878	5
8879	5
8880	5
8881	5
8882	5
8883	5
8884	5
8885	5
8886	5
8887	5
8888	5
8889	5
8890	5
8891	5
8892	5
8893	5
8894	5
8895	5
8896	5
8897	5
8898	5
8899	5
8900	5
8901	5
8902	5
8903	5
8904	5
8905	5
8906	5
8907	5
8908	5
8909	5
8910	5
8911	5
8912	5
8913	5
8914	5
8915	5
8916	5
8917	5
8918	5
8919	5
8920	5
8921	5
8922	5
8923	5
8924	5
8925	5
8926	5
8927	5
8928	5
8929	5
8930	5
8931	5
8932	5
8933	5
8934	5
8935	5
8936	5
8937	5
8938	5
8939	5
8940	5
8941	5
8942	5
8943	5
8944	5
8945	5
8946	5
8947	5
8948	5
8949	5
8950	5
8951	5
8952	5
8953	5
8954	5
8955	5
8956	5
8957	5
8958	5
8959	5
8960	5
8961	5
8962	5
8963	5
8964	5
8965	5
8966	5
8967	5
8968	5
8969	5
8970	5
8971	5
8972	5
8973	5
8974	5
8975	5
8976	5
8977	5
8978	5
8979	5
8980	5
8981	5
8982	5
8983	5
8984	5
8985	5
8986	5
8987	5
8988	5
8989	5
8990	5
8991	5
8992	5
8993	5
8994	5
8995	5
8996	5
8997	5
8998	5
8999	5
9000	5
9001	5
9002	5
9003	5
9004	5
9005	5
9006	5
9007	5
9008	5
9009	5
9010	5
9011	5
9012	5
9013	5
9014	5
9015	5
9016	5
9017	5
9018	5
9019	5
9020	5
9021	5
9022	5
9023	5
9024	5
9025	5
9026	5
9027	5
9028	5
9029	5
9030	5
9031	5
9032	5
9033	5
9034	5
9035	5
9036	5
9037	5
9038	5
9039	5
9040	5
9041	5
9042	5
9043	5
9044	5
9045	5
9046	5
9047	5
9048	5
9049	5
9050	5
9051	5
9052	5
9053	5
9054	5
9055	5
9056	5
9057	5
9058	5
9059	5
9060	5
9061	5
9062	5
9063	5
9064	5
9065	5
9066	5
9067	5
9068	5
9069	5
9070	5
9071	5
9072	5
9073	5
9074	5
9075	5
9076	5
9077	5
9078	5
9079	5
9080	5
9081	5
9082	5
9083	5
9084	5
9085	5
9086	5
9087	5
9088	5
9089	5
9090	5
9091	5
9092	5
9093	5
9094	5
9095	5
9096	5
9097	5
9098	5
9099	5
9100	5
9101	5
9102	5
9103	5
9104	5
9105	5
9106	5
9107	5
9108	5
9109	5
9110	5
9111	5
9112	5
9113	5
9114	5
9115	5
9116	5
9117	5
9118	5
9119	5
9120	5
9121	5
9122	5
9123	5
9124	5
9125	5
9126	5
9127	5
9128	5
9129	6
9130	6
9131	6
9132	6
9133	6
9134	6
9135	6
9136	6
9137	6
9138	6
9139	6
9140	6
9141	6
9142	6
9143	6
9144	6
9145	6
9146	6
9147	6
9148	6
9149	6
9150	6
9151	6
9152	6
9153	6
9154	6
9155	6
9156	6
9157	6
9158	6
9159	6
9160	6
9161	6
9162	6
9163	6
9164	6
9165	6
9166	6
9167	6
9168	6
9169	6
9170	6
9171	6
9172	6
9173	6
9174	6
9175	6
9176	6
9177	6
9178	6
9179	6
9180	6
9181	6
9182	6
9183	6
9184	6
9185	6
9186	6
9187	6
9188	6
9189	6
9190	6
9191	6
9192	6
9193	6
9194	6
9195	6
9196	6
9197	6
9198	6
9199	6
9200	6
9201	6
9202	6
9203	6
9204	6
9205	6
9206	6
9207	6
9208	6
9209	6
9210	6
9211	6
9212	6
9213	6
9214	6
9215	6
9216	6
9217	6
9218	6
9219	6
9220	6
9221	6
9222	6
9223	6
9224	6
9225	6
9226	6
9227	6
9228	6
9229	6
9230	6
9231	6
9232	6
9233	6
9234	6
9235	6
9236	6
9237	6
9238	6
9239	6
9240	6
9241	6
9242	6
9243	6
9244	6
9245	6
9246	6
9247	6
9248	6
9249	6
9250	6
9251	6
9252	6
9253	6
9254	6
9255	6
9256	6
9257	6
9258	6
9259	6
9260	6
9261	6
9262	6
9263	6
9264	6
9265	6
9266	6
9267	6
9268	6
9269	6
9270	6
9271	6
9272	6
9273	6
9274	6
9275	6
9276	6
9277	6
9278	6
9279	6
9280	6
9281	6
9282	6
9283	6
9284	6
9285	6
9286	6
9287	6
9288	6
9289	6
9290	6
9291	6
9292	6
9293	6
9294	6
9295	6
9296	6
9297	6
9298	6
9299	6
9300	6
9301	6
9302	6
9303	6
9304	6
9305	6
9306	6
9307	6
9308	6
9309	6
9310	6
9311	6
9312	6
9313	6
9314	6
9315	6
9316	6
9317	6
9318	6
9319	6
9320	6
9321	6
9322	6
9323	6
9324	6
9325	6
9326	6
9327	6
9328	6
9329	6
9330	6
9331	6
9332	6
9333	6
9334	6
9335	6
9336	6
9337	6
9338	6
9339	6
9340	6
9341	6
9342	6
9343	6
9344	6
9345	6
9346	6
9347	6
9348	6
9349	6
9350	6
9351	6
9352	6
9353	6
9354	6
9355	6
9356	6
9357	6
9358	6
9359	6
9360	6
9361	6
9362	6
9363	6
9364	6
9365	6
9366	6
9367	6
9368	6
9369	6
9370	6
9371	6
9372	6
9373	6
9374	6
9375	6
9376	6
9377	6
9378	6
9379	6
9380	6
9381	6
9382	6
9383	6
9384	6
9385	6
9386	6
9387	6
9388	6
9389	6
9390	6
9391	6
9392	6
9393	6
9394	6
9395	6
9396	6
9397	6
9398	6
9399	6
9400	6
9401	6
9402	6
9403	6
9404	6
9405	6
9406	6
9407	6
9408	6
9409	6
9410	6
9411	6
9412	6
9413	6
9414	6
9415	6
9416	6
9417	6
9418	6
9419	6
9420	6
9421	6
9422	6
9423	6
9424	6
9425	6
9426	6
9427	6
9428	6
9429	6
9430	6
9431	6
9432	6
9433	6
9434	6
9435	6
9436	6
9437	6
9438	6
9439	6
9440	6
9441	6
9442	6
9443	6
9444	6
9445	6
9446	6
9447	6
9448	6
9449	6
9450	6
9451	6
9452	6
9453	6
9454	6
9455	6
9456	6
9457	6
9458	6
9459	6
9460	6
9461	6
9462	6
9463	6
9464	6
9465	6
9466	6
9467	6
9468	6
9469	6
9470	6
9471	6
9472	6
9473	6
9474	6
9475	6
9476	6
9477	6
9478	6
9479	6
9480	6
9481	6
9482	6
9483	6
9484	6
9485	6
9486	6
9487	6
9488	6
9489	6
9490	6
9491	6
9492	6
9493	6
9494	6
9495	6
9496	6
9497	6
9498	6
9499	6
9500	6
9501	6
9502	6
9503	6
9504	6
9505	6
9506	6
9507	6
9508	6
9509	6
9510	6
9511	6
9512	6
9513	6
9514	6
9515	6
9516	6
9517	6
9518	6
9519	6
9520	6
9521	6
9522	6
9523	6
9524	6
9525	6
9526	6
9527	6
9528	6
9529	6
9530	6
9531	6
9532	6
9533	6
9534	6
9535	6
9536	6
9537	6
9538	6
9539	6
9540	6
9541	6
9542	6
9543	6
9544	6
9545	6
9546	6
9547	6
9548	6
9549	6
9550	6
9551	6
9552	6
9553	6
9554	6
9555	6
9556	6
9557	6
9558	6
9559	6
9560	6
9561	6
9562	6
9563	6
9564	6
9565	6
9566	6
9567	6
9568	6
9569	6
9570	6
9571	6
9572	6
9573	6
9574	6
9575	6
9576	6
9577	6
9578	6
9579	6
9580	6
9581	7
9582	7
9583	7
9584	7
9585	7
9586	7
9587	7
9588	7
9589	7
9590	7
9591	7
9592	7
9593	7
9594	7
9595	7
9596	7
9597	7
9598	7
9599	7
9600	7
9601	7
9602	7
9603	7
9604	7
9605	7
9606	7
9607	7
9608	7
9609	7
9610	7
9611	7
9612	7
9613	7
9614	7
9615	7
9616	7
9617	7
9618	7
9619	7
9620	7
9621	7
9622	7
9623	7
9624	7
9625	7
9626	7
9627	7
9628	7
9629	7
9630	7
9631	7
9632	7
9633	7
9634	7
9635	7
9636	7
9637	7
9638	7
9639	7
9640	7
9641	7
9642	7
9643	7
9644	7
9645	7
9646	7
9647	7
9648	7
9649	7
9650	7
9651	7
9652	7
9653	7
9654	7
9655	7
9656	7
9657	7
9658	7
9659	7
9660	7
9661	7
9662	7
9663	7
9664	7
9665	7
9666	7
9667	7
9668	7
9669	7
9670	7
9671	7
9672	7
9673	7
9674	7
9675	7
9676	7
9677	7
9678	7
9679	7
9680	7
9681	7
9682	7
9683	7
9684	7
9685	7
9686	7
9687	7
9688	7
9689	7
9690	7
9691	7
9692	7
9693	7
9694	7
9695	7
9696	7
9697	7
9698	7
9699	7
9700	7
9701	7
9702	7
9703	7
9704	7
9705	7
9706	7
9707	7
9708	7
9709	7
9710	7
9711	7
9712	7
9713	7
9714	7
9715	7
9716	7
9717	7
9718	7
9719	7
9720	7
9721	7
9722	7
9723	7
9724	7
9725	7
9726	7
9727	7
9728	7
9729	7
9730	7
9731	7
9732	7
9733	7
9734	7
9735	7
9736	7
9737	7
9738	7
9739	7
9740	7
9741	7
9742	7
9743	7
9744	7
9745	7
9746	7
9747	7
9748	7
9749	7
9750	7
9751	7
9752	7
9753	7
9754	7
9755	7
9756	7
9757	7
9758	7
9759	7
9760	7
9761	7
9762	7
9763	7
9764	7
9765	7
9766	7
9767	7
9768	7
9769	7
9770	7
9771	7
9772	7
9773	7
9774	7
9775	7
9776	7
9777	7
9778	7
9779	7
9780	7
9781	7
9782	7
9783	7
9784	7
9785	7
9786	7
9787	7
9788	7
9789	7
9790	7
9791	7
9792	7
9793	7
9794	7
9795	7
9796	7
9797	7
9798	7
9799	7
9800	7
9801	7
9802	7
9803	7
9804	7
9805	7
9806	7
9807	7
9808	7
9809	7
9810	7
9811	7
9812	7
9813	7
9814	7
9815	7
9816	7
9817	7
9818	7
9819	7
9820	7
9821	7
9822	7
9823	7
9824	7
9825	7
9826	7
9827	7
9828	7
9829	7
9830	7
9831	7
9832	7
9833	7
9834	7
9835	7
9836	7
9837	7
9838	7
9839	7
9840	7
9841	7
9842	7
9843	7
9844	7
9845	7
9846	7
9847	7
9848	7
9849	7
9850	7
9851	7
9852	7
9853	7
9854	7
9855	7
9856	7
9857	7
9858	7
9859	7
9860	7
9861	7
9862	7
9863	7
9864	7
9865	7
9866	7
9867	7
9868	7
9869	7
9870	7
9871	7
9872	7
9873	7
9874	7
9875	7
9876	7
9877	7
9878	7
9879	7
9880	7
9881	7
9882	7
9883	7
9884	7
9885	7
9886	7
9887	7
9888	7
9889	7
9890	7
9891	7
9892	7
9893	7
9894	7
9895	7
9896	7
9897	7
9898	7
9899	7
9900	7
9901	7
9902	7
9903	7
9904	7
9905	7
9906	7
9907	7
9908	7
9909	7
9910	7
9911	7
9912	7
9913	7
9914	7
9915	7
9916	7
9917	7
9918	7
9919	7
9920	7
9921	7
9922	7
9923	7
9924	7
9925	7
9926	7
9927	7
9928	7
9929	7
9930	7
9931	7
9932	7
9933	7
9934	7
9935	7
9936	7
9937	7
9938	7
9939	7
9940	7
9941	7
9942	7
9943	7
9944	7
9945	7
9946	7
9947	7
9948	7
9949	7
9950	7
9951	7
9952	7
9953	7
9954	7
9955	7
9956	7
9957	7
9958	7
9959	7
9960	7
9961	7
9962	7
9963	7
9964	7
9965	7
9966	7
9967	7
9968	7
9969	7
9970	7
9971	7
9972	7
9973	7
9974	7
9975	7
9976	7
9977	7
9978	7
9979	7
9980	7
9981	7
9982	7
9983	7
9984	7
9985	7
9986	7
9987	7
9988	7
9989	7
9990	7
9991	7
9992	7
9993	7
9994	7
9995	7
9996	7
9997	7
9998	7
9999	7
10000	7
10001	7
10002	7
10003	7
10004	7
10005	7
10006	7
10007	7
10008	7
10009	7
10010	7
10011	7
10012	7
10013	7
10014	7
10015	7
10016	7
10017	7
10018	7
10019	7
10020	7
10021	7
10022	7
10023	7
10024	7
10025	7
10026	7
10027	7
10028	7
10029	7
10030	7
10031	7
10032	7
10033	7
10034	7
10035	7
10036	7
10037	7
10038	7
10039	7
10040	7
10041	7
10042	7
10043	7
10044	7
10045	7
10046	7
10047	7
10048	7
10049	7
10050	7
10051	7
10052	7
10053	7
10054	7
10055	7
10056	7
10057	7
10058	7
10059	7
10060	7
10061	7
10062	7
10063	7
10064	7
10065	7
10066	7
10067	7
10068	7
10069	7
10070	7
10071	7
10072	7
10073	7
10074	7
10075	7
10076	7
10077	7
10078	7
10079	7
10080	7
10081	7
10082	7
10083	7
10084	7
10085	7
10086	7
10087	7
10088	7
10089	7
10090	7
10091	7
10092	7
10093	7
10094	7
10095	7
10096	7
10097	7
10098	7
10099	7
10100	7
10101	7
10102	7
10103	7
10104	7
10105	7
10106	7
10107	7
10108	7
10109	7
10110	7
10111	7
10112	7
10113	7
10114	7
10115	7
10116	7
10117	7
10118	7
10119	7
10120	7
10121	7
10122	7
10123	7
10124	7
10125	7
10126	7
10127	7
10128	7
10129	7
10130	7
10131	7
10132	7
10133	7
10134	7
10135	7
10136	7
10137	7
10138	7
10139	7
10140	7
10141	7
10142	7
10143	7
10144	7
10145	7
10146	7
10147	7
10148	7
10149	7
10150	7
10151	7
10152	7
10153	7
10154	7
10155	7
10156	7
10157	7
10158	7
10159	7
10160	7
10161	7
10162	7
10163	7
10164	7
10165	7
10166	7
10167	7
10168	7
10169	7
10170	7
10171	7
10172	7
10173	7
10174	7
10175	7
10176	7
10177	7
10178	7
10179	7
10180	7
10181	7
10182	7
10183	7
10184	7
10185	7
10186	7
10187	7
10188	7
10189	7
10190	7
10191	7
10192	7
10193	7
10194	7
10195	7
10196	7
10197	7
10198	7
10199	7
10200	7
10201	7
10202	7
10203	7
10204	7
10205	7
10206	7
10207	7
10208	7
10209	7
10210	7
10211	7
10212	7
10213	7
10214	7
10215	7
10216	7
10217	7
10218	7
10219	7
10220	7
10221	7
10222	7
10223	7
10224	7
10225	7
10226	7
10227	7
10228	7
10229	7
10230	7
10231	7
10232	7
10233	7
10234	7
10235	7
10236	7
10237	7
10238	7
10239	7
10240	7
10241	7
10242	7
10243	7
10244	7
10245	7
10246	7
10247	7
10248	7
10249	7
10250	7
10251	7
10252	7
10253	7
10254	7
10255	7
10256	7
10257	7
10258	7
10259	7
10260	7
10261	7
10262	7
10263	7
10264	7
10265	7
10266	7
10267	7
10268	7
10269	7
10270	7
10271	7
10272	7
10273	7
10274	7
10275	7
10276	7
10277	7
10278	7
10279	7
10280	7
10281	7
10282	7
10283	7
10284	7
10285	7
10286	7
10287	7
10288	7
10289	7
10290	7
10291	7
10292	7
10293	7
10294	7
10295	7
10296	7
10297	7
10298	7
10299	7
10300	7
10301	7
10302	7
10303	7
10304	7
10305	7
10306	7
10307	7
10308	7
10309	7
10310	7
10311	7
10312	7
10313	7
10314	7
10315	7
10316	7
10317	7
10318	7
10319	7
10320	7
10321	7
10322	7
10323	7
10324	7
10325	7
10326	7
10327	7
10328	7
10329	7
10330	7
10331	7
10332	7
10333	7
10334	7
10335	7
10336	7
10337	7
10338	7
10339	7
10340	7
10341	7
10342	7
10343	7
10344	7
10345	7
10346	7
10347	7
10348	7
10349	7
10350	7
10351	7
10352	7
10353	7
10354	7
10355	7
10356	7
10357	7
10358	7
10359	7
10360	7
10361	7
10362	7
10363	7
10364	7
10365	7
10366	7
10367	7
10368	7
10369	7
10370	7
10371	7
10372	7
10373	7
10374	7
10375	7
10376	7
10377	7
10378	7
10379	7
10380	7
10381	7
10382	7
10383	7
10384	7
10385	7
10386	7
10387	7
10388	7
10389	7
10390	7
10391	7
10392	7
10393	7
10394	7
10395	7
10396	7
10397	7
10398	7
10399	7
10400	7
10401	7
10402	7
10403	7
10404	7
10405	7
10406	7
10407	7
10408	7
10409	7
10410	7
10411	7
10412	7
10413	7
10414	7
10415	7
10416	7
10417	7
10418	7
10419	7
10420	7
10421	7
10422	7
10423	7
10424	7
10425	7
10426	7
10427	7
10428	7
10429	7
10430	7
10431	7
10432	7
10433	7
10434	7
10435	7
10436	7
10437	7
10438	7
10439	7
10440	7
10441	7
10442	7
10443	7
10444	7
10445	7
10446	7
10447	7
10448	7
10449	7
10450	7
10451	7
10452	7
10453	7
10454	7
10455	7
10456	7
10457	7
10458	7
10459	7
10460	7
10461	7
10462	7
10463	7
10464	7
10465	7
10466	7
10467	7
10468	7
10469	7
10470	7
10471	7
10472	7
10473	7
10474	7
10475	7
10476	7
10477	7
10478	7
10479	7
10480	7
10481	7
10482	7
10483	7
10484	7
10485	7
10486	7
10487	7
10488	7
10489	7
10490	7
10491	7
10492	7
10493	7
10494	7
10495	7
10496	7
10497	7
10498	7
10499	7
10500	7
10501	7
10502	7
10503	7
10504	7
10505	7
10506	7
10507	7
10508	7
10509	7
10510	7
10511	7
10512	7
10513	7
10514	7
10515	7
10516	7
10517	7
10518	7
10519	7
10520	7
10521	7
10522	7
10523	7
10524	7
10525	7
10526	7
10527	7
10528	7
10529	7
10530	7
10531	7
10532	7
10533	7
10534	7
10535	7
10536	7
10537	7
10538	7
10539	7
10540	7
10541	7
10542	7
10543	7
10544	7
10545	7
10546	7
10547	7
10548	7
10549	7
10550	7
10551	7
10552	7
10553	7
10554	7
10555	7
10556	7
10557	7
10558	7
10559	7
10560	7
10561	7
10562	7
10563	7
10564	7
10565	7
10566	7
10567	7
10568	7
10569	7
10570	7
10571	7
10572	7
10573	7
10574	7
10575	7
10576	7
10577	7
10578	7
10579	7
10580	7
10581	7
10582	7
10583	7
10584	7
10585	7
10586	7
10587	7
10588	7
10589	7
10590	7
10591	7
10592	7
10593	7
10594	7
10595	7
10596	7
10597	7
10598	7
10599	7
10600	7
10601	7
10602	7
10603	7
10604	7
10605	7
10606	7
10607	7
10608	7
10609	7
10610	7
10611	7
10612	7
10613	7
10614	7
10615	7
10616	7
10617	7
10618	7
10619	7
10620	7
10621	7
10622	7
10623	7
10624	7
10625	7
10626	7
10627	7
10628	7
10629	7
10630	7
10631	7
10632	7
10633	7
10634	7
10635	7
10636	7
10637	7
10638	7
10639	7
10640	7
10641	7
10642	7
10643	7
10644	7
10645	7
10646	7
10647	7
10648	7
10649	7
10650	7
10651	7
10652	7
10653	7
10654	7
10655	7
10656	7
10657	7
10658	7
10659	7
10660	7
10661	7
10662	7
10663	7
10664	7
10665	7
10666	7
10667	7
10668	7
10669	7
10670	7
10671	7
10672	7
10673	7
10674	7
10675	7
10676	7
10677	7
10678	7
10679	7
10680	7
10681	7
10682	7
10683	7
10684	7
10685	7
10686	7
10687	7
10688	7
10689	7
10690	7
10691	7
10692	7
10693	7
10694	7
10695	7
10696	7
10697	7
10698	7
10699	7
10700	7
10701	7
10702	7
10703	7
10704	7
10705	7
10706	7
10707	7
10708	7
10709	7
10710	7
10711	7
10712	7
10713	7
10714	7
10715	7
10716	7
10717	7
10718	7
10719	7
10720	7
10721	7
10722	7
10723	7
10724	7
10725	7
10726	7
10727	7
10728	7
10729	7
10730	7
10731	7
10732	7
10733	7
10734	7
10735	7
10736	7
10737	7
10738	7
10739	7
10740	7
10741	7
10742	7
10743	7
10744	7
10745	7
10746	7
10747	7
10748	7
10749	7
10750	7
10751	7
10752	7
10753	7
10754	7
10755	7
10756	7
10757	7
10758	7
10759	7
10760	7
10761	7
10762	7
10763	7
10764	7
10765	7
10766	7
10767	7
10768	7
10769	7
10770	7
10771	7
10772	7
10773	7
10774	7
10775	7
10776	7
10777	7
10778	7
10779	7
10780	7
10781	7
10782	7
10783	7
10784	7
10785	7
10786	7
10787	7
10788	7
10789	7
10790	7
10791	7
10792	7
10793	7
10794	7
10795	7
10796	7
10797	7
10798	7
10799	7
10800	7
10801	7
10802	7
10803	7
10804	7
10805	7
10806	7
10807	7
10808	7
10809	7
10810	7
10811	7
10812	7
10813	7
10814	7
10815	7
10816	7
10817	7
10818	7
10819	7
10820	7
10821	7
10822	7
10823	7
10824	7
10825	7
10826	7
10827	7
10828	7
10829	7
10830	7
10831	7
10832	7
10833	7
10834	7
10835	7
10836	7
10837	7
10838	7
10839	7
10840	7
10841	7
10842	7
10843	7
10844	7
10845	7
10846	7
10847	7
10848	7
10849	7
10850	7
10851	7
10852	7
10853	7
10854	7
10855	7
10856	7
10857	7
10858	7
10859	7
10860	7
10861	7
10862	7
10863	7
10864	7
10865	7
10866	7
10867	7
10868	7
10869	7
10870	7
10871	7
10872	7
10873	7
10874	7
10875	7
10876	7
10877	7
10878	7
10879	7
10880	7
10881	7
10882	7
10883	7
10884	7
10885	7
10886	7
10887	7
10888	7
10889	7
10890	7
10891	7
10892	7
10893	7
10894	7
10895	7
10896	7
10897	7
10898	7
10899	7
10900	7
10901	7
10902	7
10903	7
10904	7
10905	8
10906	8
10907	8
10908	8
10909	8
10910	8
10911	8
10912	8
10913	8
10914	8
10915	8
10916	8
10917	8
10918	8
10919	8
10920	8
10921	8
10922	8
10923	8
10924	8
10925	8
10926	8
10927	8
10928	8
10929	8
10930	8
10931	8
10932	8
10933	8
10934	8
10935	8
10936	8
10937	8
10938	8
10939	8
10940	8
10941	8
10942	8
10943	8
10944	8
10945	8
10946	8
10947	8
10948	8
10949	8
10950	8
10951	8
10952	8
10953	8
10954	8
10955	8
10956	8
10957	8
10958	8
10959	8
10960	8
10961	8
10962	8
10963	8
10964	8
10965	8
10966	8
10967	8
10968	8
10969	8
10970	8
10971	8
10972	8
10973	8
10974	8
10975	8
10976	8
10977	8
10978	8
10979	8
10980	8
10981	8
10982	8
10983	8
10984	8
10985	8
10986	8
10987	8
10988	8
10989	8
10990	8
10991	8
10992	8
10993	8
10994	8
10995	8
10996	8
10997	8
10998	8
10999	8
11000	8
11001	8
11002	8
11003	8
11004	8
11005	8
11006	8
11007	8
11008	8
11009	8
11010	8
11011	8
11012	8
11013	8
11014	8
11015	8
11016	8
11017	8
11018	8
11019	8
11020	8
11021	8
11022	8
11023	8
11024	8
11025	8
11026	8
11027	8
11028	8
11029	8
11030	8
11031	8
11032	8
11033	8
11034	8
11035	8
11036	8
11037	8
11038	8
11039	8
11040	8
11041	8
11042	8
11043	8
11044	8
11045	8
11046	8
11047	8
11048	8
11049	8
11050	8
11051	8
11052	8
11053	8
11054	8
11055	8
11056	8
11057	8
11058	8
11059	8
11060	8
11061	8
11062	8
11063	8
11064	8
11065	8
11066	8
11067	8
11068	8
11069	8
11070	8
11071	8
11072	8
11073	8
11074	8
11075	8
11076	8
11077	8
11078	8
11079	8
11080	8
11081	8
11082	8
11083	8
11084	8
11085	8
11086	8
11087	8
11088	8
11089	8
11090	8
11091	8
11092	8
11093	8
11094	8
11095	8
11096	8
11097	8
11098	8
11099	8
11100	8
11101	8
11102	8
11103	8
11104	8
11105	8
11106	8
11107	8
11108	8
11109	8
11110	8
11111	8
11112	8
11113	8
11114	8
11115	8
11116	8
11117	8
11118	8
11119	8
11120	8
11121	8
11122	8
11123	8
11124	8
11125	8
11126	8
11127	8
11128	8
11129	8
11130	8
11131	8
11132	8
11133	8
11134	8
11135	8
11136	8
11137	8
11138	8
11139	8
11140	8
11141	8
11142	8
11143	8
11144	8
11145	8
11146	8
11147	8
11148	8
11149	8
11150	8
11151	8
11152	8
11153	8
11154	8
11155	8
11156	8
11157	8
11158	8
11159	8
11160	8
11161	8
11162	8
11163	8
11164	8
11165	8
11166	8
11167	8
11168	8
11169	8
11170	8
11171	8
11172	8
11173	8
11174	8
11175	8
11176	8
11177	8
11178	8
11179	8
11180	8
11181	8
11182	8
11183	8
11184	8
11185	8
11186	8
11187	8
11188	8
11189	8
11190	8
11191	8
11192	8
11193	8
11194	8
11195	8
11196	8
11197	8
11198	8
11199	8
11200	8
11201	8
11202	8
11203	8
11204	8
11205	8
11206	8
11207	8
11208	8
11209	8
11210	8
11211	8
11212	8
11213	8
11214	8
11215	8
11216	8
11217	8
11218	8
11219	8
11220	8
11221	8
11222	8
11223	8
11224	8
11225	8
11226	8
11227	8
11228	8
11229	8
11230	8
11231	8
11232	8
11233	8
11234	8
11235	8
11236	8
11237	8
11238	8
11239	8
11240	8
11241	8
11242	8
11243	8
11244	8
11245	8
11246	8
11247	8
11248	8
11249	8
11250	8
11251	8
11252	8
11253	8
11254	8
11255	8
11256	8
11257	8
11258	8
11259	8
11260	8
11261	8
11262	8
11263	8
11264	8
11265	8
11266	8
11267	8
11268	8
11269	8
11270	8
11271	8
11272	8
11273	8
11274	8
11275	8
11276	8
11277	8
11278	8
11279	8
11280	8
11281	8
11282	8
11283	8
11284	8
11285	8
11286	8
11287	8
11288	8
11289	8
11290	8
11291	8
11292	8
11293	8
11294	8
11295	8
11296	8
11297	8
11298	8
11299	8
11300	8
11301	8
11302	8
11303	8
11304	8
11305	8
11306	8
11307	8
11308	8
11309	8
11310	8
11311	8
11312	8
11313	8
11314	8
11315	8
11316	8
11317	8
11318	8
11319	8
11320	8
11321	8
11322	8
11323	8
11324	8
11325	8
11326	8
11327	8
11328	8
11329	8
11330	8
11331	8
11332	8
11333	8
11334	8
11335	8
11336	8
11337	8
11338	8
11339	8
11340	8
11341	8
11342	8
11343	8
11344	8
11345	8
11346	8
11347	8
11348	8
11349	8
11350	8
11351	8
11352	8
11353	8
11354	8
11355	8
11356	8
11357	8
11358	8
11359	8
11360	8
11361	8
11362	8
11363	8
11364	8
11365	8
11366	8
11367	8
11368	8
11369	8
11370	8
11371	8
11372	8
11373	8
11374	8
11375	8
11376	8
11377	8
11378	8
11379	8
11380	8
11381	8
11382	8
11383	8
11384	8
11385	8
11386	8
11387	8
11388	8
11389	8
11390	8
11391	8
11392	8
11393	8
11394	8
